1360018817 287701 3244 0 2
1360107125 287813 3244 0 2
1360107158 287813 3244 0 2
1360111058 287813 3451 0 2
1360127515 287813 3456 0 2
1360127936 296687 3456 0 2
1360127992 454834 3456 0 2
1360202737 454834 4661 0 2
1360210757 491892 4661 0 2
1360210770 491892 4661 0 2
1360214101 492063 4661 0 2
1361336845 589973 4661 0 2
1361337427 590002 4661 0 2
1361386042 590002 4905 0 2
1361386178 590002 4905 0 2
1361396154 590287 4905 0 2
1361403443 590287 4937 0 2
1361404977 590287 4964 0 2
1361490999 590287 5082 0 2
1361494018 590287 5093 0 2
1361497082 590287 5099 0 2
1361821953 590715 5099 0 2
1361821976 590715 5099 0 2
1361822859 590715 5126 0 2
1361823823 590795 5126 0 2
1361829741 590795 5129 0 2
1361836397 590919 5129 0 2
1361837581 590919 5130 0 2
1361837985 590937 5130 0 2
1361839513 590957 5130 0 2
1361842900 590957 5163 0 2
1361915655 590974 5163 0 2
1361916345 590978 5163 0 2
1361921352 590978 5164 0 2
1361921716 590978 5167 0 2
1361932985 591043 5167 0 2
1361934079 591043 5180 0 2
1361948036 591116 5180 0 2
1362002651 591367 5180 0 2
1362015045 591367 5389 0 2
1362015125 591401 5389 0 2
1362015136 591401 5389 0 2
1362022092 591401 5428 0 2
1362022783 591401 5431 0 2
1362028762 591401 5451 0 2
1362028894 591483 5451 0 2
1362028899 591483 5451 0 2
1362037377 591512 5451 0 2
1362076639 591584 5451 0 2
1362076749 591585 5451 0 2
1362078048 591585 5517 0 2
1362350041 591585 6432 0 2
1362420224 591585 6631 0 2
1362424188 591585 7158 0 2
1362429535 591585 7229 0 2
1362438571 591585 7297 0 2
1362526067 591681 7297 0 2
1362599983 591681 7307 0 2
1362622557 591813 7307 0 2
1362622636 591813 7307 0 2
1362690578 591813 7307 0 2
1362782094 591862 7307 0 2
1363034852 591862 7779 0 2
1363035830 592490 7779 0 2
1363036319 592490 7779 0 2
1363042034 592490 7829 0 2
1363045177 592490 7855 0 2
1363050569 592490 7975 0 2
1363050785 660167 7975 0 2
1363050801 660167 7975 0 2
1363206909 660167 8100 0 2
1363208241 735721 8100 0 2
1363208510 735721 8100 0 2
1363209093 735730 8100 0 2
1363209466 735730 8121 0 2
1363225536 735730 8219 0 2
1363329686 735964 8219 0 2
1363330255 735964 8326 0 2
1363330353 735964 8531 0 2
1363332766 735964 8571 0 2
1363382414 735964 8670 0 2
1363382518 736088 8670 0 2
1363382532 736088 8670 0 2
1363387289 736088 8711 0 2
1363389640 736113 8711 0 2
1363733928 736113 9066 0 2
1363737659 736113 9150 0 2
1363740017 736113 9162 0 2
1363740884 736145 9162 0 2
1363740905 736145 9162 0 2
1363741358 736146 9162 0 2
1363741893 736146 9168 0 2
1363750806 736175 9168 0 2
1363750824 736175 9168 0 2
1363756791 736175 9207 0 2
1363766182 736175 9353 0 2
1363767907 736249 9353 0 2
1363767917 736249 9353 0 2
1363808909 736249 9466 0 2
1363808971 736249 9466 0 2
1363809005 736249 9466 0 2
1363810289 736261 9466 0 2
1363810590 736295 9466 0 2
1363811328 736296 9466 0 2
1363812107 736328 9466 0 2
1363812584 736328 9466 0 2
1363814319 736349 9466 0 2
1363816073 736349 9595 0 2
1363816094 736349 9595 0 2
1363816901 736349 9598 0 2
1363840318 736349 9722 0 2
1363849046 736349 9776 0 2
1363850002 736349 9785 0 2
1363850702 736448 9785 0 2
1363850733 736448 9785 0 2
1363851147 736448 9885 0 2
1363851224 736448 9886 0 2
1363851533 736448 9886 0 2
1363853558 736448 9979 0 2
1363895341 736560 9979 0 2
1363895709 736634 9979 0 2
1363895812 736634 10088 0 2
1363898201 736644 10088 0 2
1363899187 736662 10088 0 2
1363900164 736662 10120 0 2
1363994645 736662 10228 0 2
1364018059 736662 10745 0 2
1364021320 736662 10803 0 2
1364022135 736662 10855 0 2
1364022630 749702 10855 0 2
1364022997 749702 10855 0 2
1364028674 749848 10855 0 2
1364134101 749848 11108 0 2
1364134393 749848 11109 0 2
1364134571 749848 11111 0 2
1364135296 749848 11121 0 2
1364136141 749848 11150 0 2
1364136990 749848 11159 0 2
1364137530 749848 11169 0 2
1364141871 749848 12366 0 2
1364144636 749848 12416 0 2
1364146490 750359 12416 0 2
1364146857 750359 12416 0 2
1364148044 750487 12416 0 2
1364150202 750487 12429 0 2
1364150361 750487 14364 0 2
1364151293 750487 14365 0 2
1364154723 750732 14365 0 2
1364154746 750732 14365 0 2
1364179153 750732 14407 0 2
1364256149 750732 14536 0 2
1364256742 750795 14536 0 2
1364256803 750795 14536 0 2
1364258614 750795 14585 0 2
1364360331 751520 14585 0 2
1364360345 751520 14585 0 2
1364363783 754327 14585 0 2
1364364085 755409 14585 0 2
1364366451 755409 14585 4 2
1364378582 756824 14585 4 2
1364400387 756824 14739 4 2
1364400835 756876 14739 4 2
1364400843 756876 14739 4 2
1364402533 756876 14769 4 2
1364402753 756947 14769 4 2
1364402759 756947 14769 4 2
1364403048 756947 14769 4 2
1364403687 756953 14769 4 2
1364403977 756953 14782 4 2
1364404469 756953 14792 4 2
1364408231 757590 14792 4 2
1364409567 757602 14792 4 2
1364410243 757602 14887 4 2
1364410522 757602 14892 4 2
1364412470 757649 14892 4 2
1364412482 757649 14892 4 2
1364413289 757649 14934 4 2
1364786535 757649 14934 6 2
1364793578 757649 14934 7 2
